stock_id,date_of_listing,exchange_name,face_value,isin_number,market_lot,paid_up_value,sector,series,stock_name,stock_symbol
977,12-APR-1995,NSE,10,INE766A01018,1,10,Sector,EQ,"PAE Limited",PAEL
978,16-MAR-2007,NSE,10,INE761H01022,1,10,Sector,EQ,"Page Industries Limited",PAGEIND
979,12-MAR-2004,NSE,5,INE218G01017,1,5,Sector,EQ,"Palred Technologies Limited",PALRED
980,17-APR-1996,NSE,1,INE922B01023,1,1,Sector,EQ,"Panacea Biotec Limited",PANACEABIO
981,30-SEP-2011,NSE,2,INE305C01029,1,2,Sector,EQ,"Panama Petrochem Limited",PANAMAPET
982,03-JAN-2007,NSE,5,INE194B01029,1,5,Sector,EQ,"Panoramic Universal Limited",PANORAMUNI
983,01-OCT-2004,NSE,2,INE275B01026,1,2,Sector,EQ,"Huhtamaki PPL Limited",PAPERPROD
984,01-JUL-2010,NSE,10,INE618H01016,1,10,Sector,EQ,"Parabolic Drugs Limited",PARABDRUGS
985,03-JAN-2007,NSE,2,INE074B01023,1,2,Sector,EQ,"Paramount Communications Limited",PARACABLES
986,09-MAY-2011,NSE,10,INE702L01010,1,10,Sector,BE,"Paramount Printpackaging Limited",PARAPRINT
987,01-NOV-2000,NSE,1,INE162C01024,1,1,Sector,BE,"Paras Petrofils Limited",PARASPETRO
988,24-SEP-2007,NSE,10,INE353B01021,1,10,Sector,EQ,"Parrys Sugar Industries Limited",PARRYSUGAR
989,30-NOV-2006,NSE,5,INE561H01026,1,5,Sector,EQ,"Parsvnath Developers Limited",PARSVNATH
990,24-FEB-2005,NSE,1,INE244B01030,1,1,Sector,EQ,"Patel Engineering Limited",PATELENG
991,11-JAN-2008,NSE,10,INE529D01014,1,10,Sector,EQ,"Patel Integrated Logistics Limited",PATINTLOG
992,10-MAY-1995,NSE,10,INE790C01014,1,10,Sector,EQ,"Patspin India Limited",PATSPINLTD
993,24-NOV-2005,NSE,10,INE160H01019,1,10,Sector,EQ,"PBA Infrastructure Limited",PBAINFRA
994,27-DEC-2012,NSE,10,INE785M01013,1,10,Sector,EQ,"PC Jeweller Limited",PCJEWELLER
995,19-AUG-2010,NSE,10,INE904D01019,1,10,Sector,EQ,"Parenteral Drugs (India) Limited",PDPL
996,21-OCT-2014,NSE,10,INE111Q01013,1,10,Sector,EQ,"PDS Multinational Fashions Limited",PDSMFL
997,19-JUL-1995,NSE,2,INE105C01023,1,2,Sector,EQ,"Pudumjee Industries Limited",PDUMJEIND
998,08-FEB-1995,NSE,2,INE606A01024,1,2,Sector,EQ,"Pudumjee Pulp & Paper Mills Limited",PDUMJEPULP
999,11-OCT-1995,NSE,10,INE844A01013,1,10,Sector,EQ,"Pearl Polymers Limited",PEARLPOLY
1000,08-FEB-1995,NSE,2,INE140A01024,1,2,Sector,EQ,"Piramal Enterprises Limited",PEL
1001,25-NOV-2010,NSE,5,INE932A01024,1,5,Sector,EQ,"Pennar Industries Limited",PENIND
1002,08-FEB-1995,NSE,2,INE138A01028,1,2,Sector,EQ,"Peninsula Land Limited",PENINLAND
1003,06-APR-2010,NSE,10,INE262H01013,1,10,Sector,EQ,"Persistent Systems Limited",PERSISTENT
1004,27-DEC-1995,NSE,10,INE742A01019,1,10,Sector,EQ,"Petron Engineering Construction Limited",PETRONENGG
1005,26-MAR-2004,NSE,10,INE347G01014,1,10,Sector,EQ,"Petronet LNG Limited",PETRONET
1006,23-FEB-2007,NSE,10,INE134E01011,1,10,Sector,EQ,"Power Finance Corporation Limited",PFC
1007,28-APR-1999,NSE,10,INE182A01018,1,10,Sector,EQ,"Pfizer Limited",PFIZER
1008,20-JUN-2006,NSE,1,INE367G01038,1,1,Sector,EQ,"Prime Focus Limited",PFOCUS
1009,17-JUL-2013,NSE,10,INE647O01011,1,10,Sector,EQ,"Pantaloons Fashion & Retail Limited",PFRL
1010,30-MAR-2011,NSE,10,INE560K01014,1,10,Sector,EQ,"PTC India Financial Services Limited",PFS
1011,26-SEP-2011,NSE,10,INE457L01011,1,10,Sector,EQ,"PG Electroplast Limited",PGEL
1012,07-JUL-2004,NSE,10,INE179A01014,1,10,Sector,EQ,"Procter & Gamble Hygiene and Health Care Limited",PGHH
1013,15-FEB-2007,NSE,10,INE940H01014,1,10,Sector,EQ,"Pearl Global Industries Limited",PGIL
1014,29-MAR-1995,NSE,10,INE602A01015,1,10,Sector,EQ,"Phillips Carbon Black Limited",PHILIPCARB
1015,12-JAN-2004,NSE,10,INE455B01016,1,10,Sector,EQ,"Phoenix Lamps Limited",PHOENIXLL
1016,23-APR-2007,NSE,2,INE211B01039,1,2,Sector,EQ,"The Phoenix Mills Limited",PHOENIXLTD
1017,29-MAR-1995,NSE,1,INE318A01026,1,1,Sector,EQ,"Pidilite Industries Limited",PIDILITIND
1018,15-JUN-2011,NSE,1,INE603J01030,1,1,Sector,EQ,"PI Industries Limited",PIIND
1019,07-OCT-2013,NSE,4,INE600A01027,1,4,Sector,EQ,"Peacock Industries Limited",PILIND
1020,15-JUN-2010,NSE,10,INE889E01010,1,10,Sector,EQ,"Pioneer Distilleries Limited",PIONDIST
1021,16-MAY-2006,NSE,10,INE156C01018,1,10,Sector,EQ,"Pioneer Embroideries Limited",PIONEEREMB
1022,09-OCT-2009,NSE,10,INE542F01012,1,10,Sector,EQ,"Pipavav Defence and Offshore Engineering Company Limited",PIPAVAVDOC
1023,29-MAY-2008,NSE,10,INE122J01015,1,10,Sector,EQ,"Piramal Phytocare Limited",PIRPHYTO
1024,02-FEB-2007,NSE,10,INE450D01013,1,10,Sector,EQ,"Pitti Laminations Limited",PITTILAM
1025,28-DEC-2006,NSE,5,INE083C01022,1,5,Sector,EQ,"Plastiblends India Limited",PLASTIBLEN
1026,05-MAY-2006,NSE,10,INE491H01018,1,10,Sector,EQ,"Plethico Pharmaceuticals Limited",PLETHICO
1027,24-APR-2002,NSE,2,INE160A01022,1,2,Sector,EQ,"Punjab National Bank",PNB
1028,24-APR-2002,NSE,2,INE160A01022,1,2,Sector,IL,"Punjab National Bank",PNB
1029,18-SEP-2000,NSE,10,INE859A01011,1,10,Sector,EQ,"PNB Gilts Limited",PNBGILTS
1030,11-DEC-2000,NSE,10,INE392B01011,1,10,Sector,EQ,"Pritish Nandy Communications Limited",PNC
1031,09-FEB-2007,NSE,10,INE332G01032,1,10,Sector,EQ,"Pochiraju Industries Limited",POCHIRAJU
1032,24-NOV-1999,NSE,5,INE763A01023,1,5,Sector,EQ,"POLARIS CONSULTING & SERVICES LIMITED",POLARIS
1033,07-DEC-2011,NSE,5,INE205C01021,1,5,Sector,EQ,"Poly Medicure Limited",POLYMED
1034,11-APR-2003,NSE,10,INE633B01018,1,10,Sector,EQ,"Polyplex Corporation Limited",POLYPLEX
1035,16-APR-2002,NSE,10,INE838E01017,1,10,Sector,EQ,"Ponni Sugars (Erode) Limited",PONNIERODE
1036,05-OCT-2007,NSE,10,INE752E01010,1,10,Sector,EQ,"Power Grid Corporation of India Limited",POWERGRID
1037,05-OCT-2007,NSE,10,INE752E01010,1,10,Sector,IL,"Power Grid Corporation of India Limited",POWERGRID
1038,11-JAN-2008,NSE,10,INE095I01015,1,10,Sector,EQ,"PPAP Automotive Limited",PPAP
1039,05-APR-2010,NSE,10,INE495J01015,1,10,Sector,EQ,"Pradip Overseas Limited",PRADIP
1040,02-JAN-2007,NSE,10,INE505C01016,1,10,Sector,EQ,"Prajay Engineers Syndicate Limited",PRAENG
1041,11-OCT-1995,NSE,2,INE074A01025,1,2,Sector,EQ,"Praj Industries Limited",PRAJIND
1042,10-MAY-1995,NSE,10,INE603A01013,1,10,Sector,EQ,"Prakash Industries Limited",PRAKASH
1043,04-OCT-2011,NSE,1,INE023M01027,1,1,Sector,EQ,"Prakash Constrowell Limited",PRAKASHCON
1044,25-AUG-2010,NSE,10,INE696K01016,1,10,Sector,EQ,"Prakash Steelage Limited",PRAKASHSTL
1045,16-MAR-2006,NSE,2,INE308H01022,1,2,Sector,EQ,"Pratibha Industries Limited",PRATIBHA
1046,19-AUG-2005,NSE,10,INE283A01014,1,10,Sector,EQ,"Precot Meridian Limited",PRECOT
1047,06-SEP-1995,NSE,10,INE372C01011,1,10,Sector,EQ,"Precision Wires India Limited",PRECWIRE
1048,03-APR-1996,NSE,10,INE342A01018,1,10,Sector,EQ,"Premier Limited",PREMIER
1049,13-DEC-1995,NSE,5,INE309M01012,1,5,Sector,EQ,"Premier Polyfilm Limited",PREMIERPOL
1050,05-JAN-2005,NSE,2,INE980A01023,1,2,Sector,EQ,"Pressman Advertising Limited",PRESSMN
1051,27-OCT-2010,NSE,10,INE811K01011,1,10,Sector,EQ,"Prestige Estates Projects Limited",PRESTIGE
1052,03-APR-1996,NSE,1,INE605A01026,1,1,Sector,EQ,"Pricol Limited",PRICOL
1053,17-JUN-2005,NSE,5,INE032B01021,1,5,Sector,EQ,"Prime Securities Limited",PRIMESECU
1054,20-AUG-2003,NSE,10,INE010A01011,1,10,Sector,EQ,"Prism Cement Limited",PRISMCEM
1055,26-MAR-2012,NSE,1,INE968G01033,1,1,Sector,EQ,"Provogue (India) Limited",PROVOGE
1056,12-SEP-2012,NSE,2,INE195N01013,1,2,Sector,EQ,"Prozone Intu Properties Limited",PROZONINTU
1057,30-DEC-2010,NSE,10,INE608A01012,1,10,Sector,EQ,"Punjab & Sind Bank",PSB
1058,29-MAY-2003,NSE,10,INE474B01017,1,10,Sector,BE,"PSL Limited",PSL
1059,07-APR-2004,NSE,10,INE877F01012,1,10,Sector,EQ,"PTC India Limited",PTC
1060,29-JAN-2007,NSE,2,INE034D01031,1,2,Sector,EQ,"PTL Enterprises Limited",PTL
1061,08-MAR-2007,NSE,10,INE277B01014,1,10,Sector,EQ,"Punjab Chemicals & Crop Protection Limited",PUNJABCHEM
1062,06-JAN-2006,NSE,2,INE701B01021,1,2,Sector,EQ,"Punj Lloyd Limited",PUNJLLOYD
1063,30-AUG-2007,NSE,5,INE323I01011,1,5,Sector,EQ,"Puravankara Projects Limited",PURVA
1064,03-APR-1996,NSE,10,INE362A01016,1,10,Sector,EQ,"PVP Ventures Limited",PVP
1065,04-JAN-2006,NSE,10,INE191H01014,1,10,Sector,EQ,"PVR Limited",PVR
1066,20-DEC-2000,NSE,10,INE033B01011,1,10,Sector,EQ,"Quintegra Solutions Limited",QUINTEGRA
1067,27-FEB-2003,NSE,2,INE874F01027,1,2,Sector,EQ,"Radaan Mediaworks India Limited",RADAAN
1068,18-JUN-2003,NSE,2,INE944F01028,1,2,Sector,EQ,"Radico Khaitan Limited",RADICO
1069,03-MAR-2008,NSE,2,INE855B01025,1,2,Sector,EQ,"Rain Industries Limited",RAIN
1070,02-JUN-2010,NSE,2,INE028D01025,1,2,Sector,EQ,"Rainbow Papers Limited",RAINBOWPAP
1071,10-APR-1996,NSE,10,INE313D01013,100,10,Sector,EQ,"Raisaheb Reckhchand Mohota Spinning & Weaving Mills Limited",RAIREKMOH
1072,09-FEB-2000,NSE,1,INE343B01030,1,1,Sector,EQ,"Rajesh Exports Limited",RAJESHEXPO
1073,12-AUG-2009,NSE,10,INE294G01018,1,10,Sector,BE,"Raj Oil Mills Limited",RAJOIL
1074,04-JAN-2007,NSE,1,INE533D01024,1,1,Sector,EQ,"Raj Rayon Industries Limited",RAJRAYON
1075,29-MAR-1995,NSE,10,INE562B01019,1,10,Sector,EQ,"Rajshree Sugars & Chemicals Limited",RAJSREESUG
1076,16-MAR-2007,NSE,5,INE952H01027,1,5,Sector,EQ,"Raj Television Network Limited",RAJTV
1077,20-SEP-2005,NSE,10,INE011H01014,1,10,Sector,EQ,"Rajvir Industries Limited",RAJVIR
1078,01-APR-1999,NSE,1,INE613A01020,1,1,Sector,EQ,"Rallis India Limited",RALLIS
1079,20-SEP-2006,NSE,10,INE278B01020,1,10,Sector,EQ,"Shree Rama Newsprint Limited",RAMANEWS
1080,09-APR-1997,NSE,1,INE331A01037,1,1,Sector,EQ,"The Ramco Cements Limited",RAMCOCEM
1081,06-NOV-1996,NSE,1,INE614A01028,1,1,Sector,EQ,"Ramco Industries Limited",RAMCOIND
1082,12-APR-2000,NSE,10,INE246B01019,1,10,Sector,EQ,"Ramco Systems Limited",RAMCOSYS
1083,08-OCT-2010,NSE,10,INE874I01013,1,10,Sector,EQ,"Ramky Infrastructure Limited",RAMKY
1084,09-JUL-2007,NSE,10,INE005D01015,1,10,Sector,BE,"Ramsarup Industries Limited",RAMSARUP
1085,24-FEB-2005,NSE,10,INE625B01014,1,10,Sector,EQ,"Rana Sugars Limited",RANASUG
1086,24-JUN-2008,NSE,10,INE222J01013,1,10,Sector,EQ,"Rane Engine Valve Limited",RANEENGINE
1087,24-SEP-1997,NSE,10,INE384A01010,1,10,Sector,EQ,"Rane Holdings Limited",RANEHOLDIN
1088,12-DEC-2011,NSE,1,INE904G01038,1,1,Sector,EQ,"Rasoya Proteins Limited",RASOYPR
1089,09-MAY-2006,NSE,2,INE703B01027,1,2,Sector,EQ,"Ratnamani Metals & Tubes Limited",RATNAMANI
1090,18-OCT-1995,NSE,10,INE301A01014,1,10,Sector,EQ,"Raymond Limited",RAYMOND
1091,20-JUN-2008,NSE,10,INE244J01017,1,10,Sector,EQ,"Rane Brake Lining Limited",RBL
1092,07-JAN-1998,NSE,10,INE027A01015,1,10,Sector,EQ,"Rashtriya Chemicals and Fertilizers Limited",RCF
1093,06-MAR-2006,NSE,5,INE330H01018,1,5,Sector,EQ,"Reliance Communications Limited",RCOM
1094,12-MAR-2008,NSE,10,INE020B01018,1,10,Sector,EQ,"Rural Electrification Corporation Limited",RECLTD
1095,15-FEB-2007,NSE,2,INE891D01026,1,2,Sector,EQ,"Redington (India) Limited",REDINGTON
1096,03-DEC-2009,NSE,10,INE056I01017,1,10,Sector,EQ,"Refex Industries Limited",REFEX
1097,08-NOV-2000,NSE,10,INE277C01012,1,10,Sector,BE,"Regency Ceramics Limited",REGENCERAM
1098,25-NOV-2008,NSE,1,INE385B01031,1,1,Sector,EQ,"Rei Agro Limited",REIAGROLTD
1099,27-APR-2009,NSE,2,INE849J01021,1,2,Sector,EQ,"REI Six Ten Retail Limited",REISIXTEN
1100,17-JUN-2011,NSE,1,INE131B01039,1,1,Sector,EQ,"Relaxo Footwears Limited",RELAXO
1101,29-NOV-1995,NSE,10,INE013A01015,1,10,Sector,EQ,"Reliance Capital Limited",RELCAPITAL
1102,29-NOV-1995,NSE,10,INE002A01018,1,10,Sector,EQ,"Reliance Industries Limited",RELIANCE
1103,21-NOV-2007,NSE,10,INE621H01010,1,10,Sector,EQ,"Religare Enterprises Limited",RELIGARE
1104,08-FEB-1995,NSE,10,INE036A01016,1,10,Sector,EQ,"Reliance Infrastructure Limited",RELINFRA
1105,31-JAN-1996,NSE,10,INE474C01015,1,10,Sector,EQ,"Remsons Industries Limited",REMSONSIND
1106,31-OCT-2005,NSE,1,INE087H01022,1,1,Sector,EQ,"Shree Renuka Sugars Limited",RENUKA
1107,01-APR-2013,NSE,10,INE612J01015,1,10,Sector,EQ,"Repco Home Finance Limited",REPCOHOME
1108,22-DEC-2005,NSE,10,INE461B01014,1,10,Sector,EQ,"Repro India Limited",REPRO
1109,29-OCT-2010,NSE,1,INE688D01026,1,1,Sector,EQ,"Responsive Industries Limited",RESPONIND
1110,11-AUG-2005,NSE,10,INE617A01013,1,10,Sector,EQ,"Revathi Equipment Limited",REVATHI
1111,12-MAY-2003,NSE,1,INE209B01025,1,1,Sector,EQ,"Rico Auto Industries Limited",RICOAUTO
1112,29-NOV-1995,NSE,10,INE046A01015,1,10,Sector,EQ,"Reliance Industrial Infrastructure Limited",RIIL
1113,12-DEC-2007,NSE,10,INE722H01016,1,10,Sector,EQ,"Renaissance Jewellery Limited",RJL
1114,27-DEC-2010,NSE,10,INE722J01012,1,10,Sector,EQ,"Ravi Kumar Distilleries Limited",RKDL
1115,05-MAY-2004,NSE,10,INE399G01015,1,10,Sector,EQ,"Ramkrishna Forgings Limited",RKFORGE
1116,26-NOV-2007,NSE,10,INE172H01014,1,10,Sector,EQ,"Radha Madhav Corporation Limited",RMCL
1117,30-AUG-2005,NSE,10,INE050H01012,1,10,Sector,EQ,"Rane (Madras) Limited",RML
1118,27-JUN-2012,NSE,10,INE774I01031,1,10,Sector,EQ,"Resurgere Mines & Minerals Limited",RMMIL
1119,13-APR-2006,NSE,10,INE248H01012,1,10,Sector,EQ,"Rohit Ferro-Tech Limited",ROHITFERRO
1120,06-FEB-2006,NSE,10,INE283H01019,1,10,Sector,EQ,"Royal Orchid Hotels Limited",ROHLTD
1121,01-MAR-1995,NSE,10,INE293A01013,1,10,Sector,EQ,"Rolta India Limited",ROLTA
1122,25-SEP-2012,NSE,2,INE847C01020,1,2,Sector,EQ,"Rossell India Limited",ROSSELLIND
1123,10-JUN-2008,NSE,8,INE105J01010,1,8,Sector,EQ,"RPG Life Sciences Limited",RPGLIFE
1124,11-FEB-2008,NSE,10,INE614G01033,1,10,Sector,EQ,"Reliance Power Limited",RPOWER
1125,06-DEC-2010,NSE,10,INE324L01013,1,10,Sector,EQ,"R.P.P. Infra Projects Limited",RPPINFRA
1126,19-MAY-1999,NSE,5,INE165B01029,1,5,Sector,EQ,"R. S. Software (India) Limited",RSSOFTWARE
1127,15-FEB-1995,NSE,10,INE611A01016,1,10,Sector,EQ,"RSWM Limited",RSWM
1128,26-APR-2006,NSE,1,INE411H01032,1,1,Sector,EQ,"R Systems International Limited",RSYSTEMS
1129,30-JUL-2012,NSE,2,INE834M01019,1,2,Sector,EQ,"RattanIndia Infrastructure Limited",RTNINFRA
1130,30-OCT-2009,NSE,10,INE399K01017,1,10,Sector,EQ,"RattanIndia Power Limited",RTNPOWER
1131,29-MAR-1995,NSE,5,INE301D01026,1,5,Sector,EQ,"The Ruby Mills Limited",RUBYMILLS
1132,12-JUL-2000,NSE,1,INE413B01023,1,1,Sector,BE,"Ruchi Infrastructure Limited",RUCHINFRA
1133,20-DEC-2006,NSE,10,INE803H01014,1,10,Sector,EQ,"Ruchira Papers Limited",RUCHIRA
1134,02-JAN-2003,NSE,2,INE619A01027,1,2,Sector,EQ,"Ruchi Soya Industries Limited",RUCHISOYA
1135,07-DEC-2011,NSE,1,INE895B01021,1,1,Sector,EQ,"Rupa & Company Limited",RUPA
1136,07-JUL-2011,NSE,10,INE573K01017,1,10,Sector,EQ,"Rushil Decor Limited",RUSHIL
1137,16-NOV-2007,NSE,10,INE416A01036,1,10,Sector,EQ,"Sri Adhikari Brothers Television Network Limited",SABTN
1138,01-MAR-2006,NSE,1,INE226H01026,1,1,Sector,EQ,"Sadbhav Engineering Limited",SADBHAV
1139,29-JAN-2007,NSE,10,INE229C01013,1,10,Sector,EQ,"Sagar Cements Limited",SAGCEM
1140,24-SEP-2004,NSE,5,INE586G01017,1,5,Sector,EQ,"Sah Petroleums Limited",SAHPETRO
1141,06-JUL-1995,NSE,10,INE114A01011,1,10,Sector,EQ,"Steel Authority of India Limited",SAIL
1142,06-SEP-1995,NSE,10,INE623A01011,1,10,Sector,EQ,"Sakthi Sugars Limited",SAKHTISUG
1143,09-MAY-2005,NSE,10,INE667G01015,1,10,Sector,EQ,"Saksoft Limited",SAKSOFT
1144,08-MAR-2006,NSE,10,INE190H01016,1,10,Sector,EQ,"Sakuma Exports Limited",SAKUMA
1145,15-FEB-1995,NSE,10,INE924A01013,1,10,Sector,EQ,"Salora International Limited",SALORAINTL
1146,24-NOV-2004,NSE,10,INE658G01014,1,10,Sector,EQ,"S.A.L. Steel Limited",SALSTEEL
1147,21-MAR-2001,NSE,1,INE699B01027,1,1,Sector,BE,"Sambhaav Media Limited",SAMBHAAV
1148,23-FEB-2005,NSE,10,INE381A01016,1,10,Sector,EQ,"Samtel Color Limited",SAMTEL
1149,26-NOV-2002,NSE,10,INE583B01015,1,10,Sector,EQ,"The Sandesh Limited",SANDESH
1150,17-JUL-1996,NSE,10,INE495C01010,1,10,Sector,EQ,"Sangam (India) Limited",SANGAMIND
1151,10-MAY-1995,NSE,10,INE999B01013,1,10,Sector,EQ,"Sanghi Industries Limited",SANGHIIND
1152,23-MAY-2011,NSE,10,INE263L01013,1,10,Sector,EQ,"Sanghvi Forging and Engineering Limited",SANGHVIFOR
1153,24-JAN-2007,NSE,2,INE989A01024,1,2,Sector,EQ,"Sanghvi Movers Limited",SANGHVIMOV
1154,19-MAY-2003,NSE,10,INE058A01010,1,10,Sector,EQ,"Sanofi India Limited",SANOFI
1155,27-MAR-2006,NSE,1,INE890C01046,1,1,Sector,EQ,"Sanwaria Agro Oils Limited",SANWARIA
1156,03-DEC-2009,NSE,10,INE385C01013,1,10,Sector,EQ,"Sarda Energy & Minerals Limited",SARDAEN
1157,30-JUL-1997,NSE,10,INE979A01017,1,10,Sector,EQ,"Saregama India Limited",SAREGAMA
1158,19-JAN-2007,NSE,10,INE453D01017,1,10,Sector,EQ,"Sarla Performance Fibers Limited",SARLAPOLY
1159,09-SEP-2005,NSE,10,INE231F01020,1,10,Sector,EQ,"Sasken Communication Technologies Limited",SASKEN
1160,27-DEC-2006,NSE,10,INE176C01016,1,10,Sector,EQ,"Sathavahana Ispat Limited",SATHAISPAT
1161,24-JAN-1998,NSE,10,INE648A01026,1,10,Sector,EQ,"State Bank of Bikaner and Jaipur",SBBJ
1162,01-MAR-1995,NSE,1,INE062A01020,1,1,Sector,EQ,"State Bank of India",SBIN
1163,20-FEB-1998,NSE,10,INE654A01024,1,10,Sector,EQ,"State Bank of Travancore",SBT
1164,20-MAR-2012,NSE,2,INE839M01018,1,2,Sector,EQ,"Schneider Electric Infrastructure Limited",SCHNEIDER
1165,13-AUG-1997,NSE,10,INE109A01011,1,10,Sector,EQ,"Shipping Corporation Of India Limited",SCI
1166,18-MAR-2014,NSE,10,INE480C01012,1,10,Sector,EQ,"Som Distilleries & Breweries Limited",SDBL
1167,28-JUN-1995,NSE,10,INE497B01018,1,10,Sector,EQ,"Seamec Limited",SEAMECLTD
1168,17-OCT-2011,NSE,10,INE420C01042,1,10,Sector,EQ,"S.E. Investments Limited",SEINV
1169,26-SEP-2006,NSE,10,INE818A01017,1,10,Sector,EQ,"Selan Exploration Technology Limited",SELAN
1170,21-AUG-2007,NSE,10,INE105I01012,1,10,Sector,EQ,"SEL Manufacturing Company Limited",SELMCL
1171,27-JUL-2012,NSE,10,INE735M01018,1,10,Sector,EQ,"S.E. Power Limited",SEPOWER
1172,12-MAY-2011,NSE,10,INE431L01016,1,10,Sector,EQ,"Servalakshmi Paper Limited",SERVALL
1173,29-MAR-1995,NSE,10,INE630A01016,1,10,Sector,EQ,"Seshasayee Paper and Boards Limited",SESHAPAPER
1174,22-NOV-2011,NSE,10,INE955I01036,1,10,Sector,EQ,"Sezal Glass Limited",SEZAL
1175,24-OCT-2013,NSE,1,INE935O01010,1,1,Sector,EQ,"Star Ferro and Cement Limited",SFCL
1176,22-MAY-2007,NSE,10,INE883G01018,1,10,Sector,BE,"Shree Ganesh Forgings Limited",SGFL
1177,09-APR-2010,NSE,10,INE553K01019,1,10,Sector,EQ,"SHREE GANESH JEWELLERY HOUSE (I) LIMITED",SGJHL
1178,10-APR-2006,NSE,10,INE353H01010,1,10,Sector,EQ,"STL Global Limited",SGL
1179,16-JUN-2005,NSE,10,INE640C01011,1,10,Sector,EQ,"Shah Alloys Limited",SHAHALLOYS
1180,29-JAN-2015,NSE,10,INE908D01010,1,10,Sector,EQ,"Shakti Pumps (India) Limited",SHAKTIPUMP
1181,03-MAR-2008,NSE,2,INE849C01026,1,2,Sector,EQ,"Shalimar Paints Limited",SHALPAINTS
1182,17-JAN-1996,NSE,1,INE631A01022,1,1,Sector,EQ,"Shanthi Gears Limited",SHANTIGEAR
1183,23-SEP-2014,NSE,10,INE221J01015,1,10,Sector,EQ,"Sharda Cropchem Limited",SHARDACROP
1184,07-DEC-2011,NSE,2,INE028B01029,1,2,Sector,EQ,"Sharon Bio-Medicine Limited",SHARONBIO
1185,15-DEC-2000,NSE,2,INE317A01028,1,2,Sector,EQ,"Shasun Pharmaceuticals Limited",SHASUNPHAR
1186,01-OCT-2014,NSE,10,INE363M01019,1,10,Sector,EQ,"Shemaroo Entertainment Limited",SHEMAROO
1187,03-DEC-2009,NSE,2,INE790G01023,1,2,Sector,EQ,"Shilpa Medicare Limited",SHILPAMED
1188,08-APR-2011,NSE,10,INE510K01019,1,10,Sector,EQ,"Shilpi Cable Technologies Limited",SHILPI
1189,21-MAR-2001,NSE,10,INE196B01016,1,10,Sector,EQ,"Shirpur Gold Refinery Limited",SHIRPUR-G
1190,22-JUL-2005,NSE,10,INE756B01017,1,10,Sector,EQ,"Shiv-Vani Oil & Gas Exploration Services Limited",SHIV-VANI
1191,21-NOV-2006,NSE,2,INE637H01024,1,2,Sector,EQ,"Shivam Autotech Limited",SHIVAMAUTO
1192,18-OCT-1995,NSE,10,INE705C01012,1,10,Sector,EQ,"Shiva Texyarn Limited",SHIVTEX
1193,03-DEC-2007,NSE,10,INE851B01016,1,10,Sector,EQ,"Shri Lakshmi Cotsyn Limited",SHLAKSHMI
1194,23-MAY-2005,NSE,5,INE498B01024,1,5,Sector,EQ,"Shoppers Stop Limited",SHOPERSTOP
1195,26-APR-1995,NSE,10,INE070A01015,1,10,Sector,EQ,"Shree Cements Limited",SHREECEM
1196,13-MAR-2000,NSE,5,INE879A01019,1,5,Sector,BE,"Shree Rama Multi-Tech Limited",SHREERAMA
1197,04-JUN-2004,NSE,2,INE633A01028,1,2,Sector,EQ,"Shrenuj & Company Limited",SHRENUJ
1198,06-NOV-1996,NSE,10,INE231C01019,1,10,Sector,EQ,"Shreyans Industries Limited",SHREYANIND
1199,23-AUG-2000,NSE,10,INE757B01015,1,10,Sector,BE,"Shreyas Shipping & Logistics Limited",SHREYAS
1200,28-JUL-2010,NSE,10,INE900K01012,1,10,Sector,EQ,"SHRI ASTER SILICATES LIMITED",SHRIASTER
1201,04-APR-2005,NSE,10,INE722A01011,1,10,Sector,EQ,"Shriram City Union Finance Limited",SHRIRAMCIT
1202,20-FEB-2008,NSE,10,INE964H01014,1,10,Sector,EQ,"Shriram EPC Limited",SHRIRAMEPC
1203,06-NOV-2006,NSE,10,INE635A01023,1,10,Sector,EQ,"Shyam Telecom Limited",SHYAMTEL
1204,21-AUG-2008,NSE,10,INE176J01011,1,10,Sector,EQ,"Sicagen India Limited",SICAGEN
1205,28-APR-1999,NSE,10,INE075B01012,1,10,Sector,EQ,"Sical Logistics Limited",SICAL
1206,06-SEP-1995,NSE,2,INE003A01024,1,2,Sector,EQ,"Siemens Limited",SIEMENS
1207,13-MAR-2015,NSE,10,INE529F01019,1,10,Sector,EQ,"Signet Industries Limited",SIGNET
1208,27-JAN-2004,NSE,5,INE173A01025,1,5,Sector,BE,"Standard Industries Limited",SIL
1209,22-MAY-1996,NSE,10,INE923A01015,1,10,Sector,EQ,"SIL Investments Limited",SILINV
1210,27-JUN-2006,NSE,10,INE270C01017,1,10,Sector,EQ,"Simbhaoli Sugars Limited",SIMBHSUGAR
1211,03-AUG-2007,NSE,10,INE898F01018,1,10,Sector,EQ,"Simplex Projects Limited",SIMPLEX
1212,09-MAR-2004,NSE,2,INE059B01024,1,2,Sector,EQ,"Simplex Infrastructures Limited",SIMPLEXINF
1213,05-NOV-1998,NSE,1,INE429C01035,1,1,Sector,EQ,"Sintex Industries Limited",SINTEX
1214,14-JUN-1995,NSE,10,INE202C01010,1,10,Sector,EQ,"The Sirpur Paper Mills Limited",SIRPAPER
1215,07-APR-2008,NSE,10,INE686I01011,1,10,Sector,BE,"Sita Shree Food Products Limited",SITASHREE
1216,10-JAN-2007,NSE,1,INE965H01011,1,1,Sector,EQ,"Siti Cable Network Limited",SITICABLE
